"sex","marital","date1a","date2a","act87a","act87b","party","race","bbsmart1","bbsmart2","bbsmart3a","bbsmart3b","bbsmart4","date4a","date4b","stud","snsjob1a","snsjob1b","snsjob1c","snsjob2a","snsjob2b","age","zipcode","educ2","inc"
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,47,20112,6,99
2,1,2,2,NA,2,2,2,8,2,8,2,NA,2,2,3,NA,NA,NA,NA,NA,63,21239,4,6
2,5,NA,NA,NA,NA,1,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,86,44730,1,3
2,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,40,27028,5,6
2,9,2,NA,1,NA,9,1,NA,NA,NA,NA,NA,2,2,3,2,2,1,2,2,65,40511,4,3
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,1,3,2,2,2,2,2,69,67601,6,8
1,1,NA,NA,NA,NA,3,1,2,2,2,1,6,2,2,3,NA,NA,NA,NA,NA,72,15748,6,99
1,1,NA,NA,NA,NA,1,1,2,2,2,2,NA,1,1,3,NA,NA,NA,NA,NA,70,49690,4,7
1,5,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,2,3,1,2,1,2,2,77,73655,6,6
1,1,NA,NA,NA,NA,3,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,73,4412,3,3
2,5,2,2,2,NA,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,81,67642,6,99
2,1,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,77,73086,3,99
1,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,1,2,2,52,55395,4,8
2,1,2,2,1,NA,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,74,32771,5,6
2,1,2,2,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,2,43,29560,6,98
2,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,44,36854,4,7
1,1,NA,2,NA,NA,3,1,2,2,2,2,6,1,2,3,NA,NA,NA,NA,NA,68,42211,8,4
1,1,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,87,71852,5,4
2,3,2,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,68,10075,8,99
1,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,58,36532,6,7
2,6,2,NA,1,NA,3,5,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,31,59043,3,2
1,1,NA,NA,NA,NA,1,1,1,2,1,1,4,2,2,3,NA,NA,NA,NA,NA,85,66051,3,6
2,5,NA,NA,NA,NA,2,1,2,2,1,1,2,1,8,3,NA,NA,NA,NA,NA,93,78954,1,1
1,1,NA,NA,NA,NA,2,1,2,1,1,1,4,1,1,3,NA,NA,NA,NA,NA,57,29706,3,6
1,1,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,70,6511,8,9
2,1,2,2,2,NA,3,2,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,36,23452,8,7
2,1,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,39,84005,6,6
2,5,2,NA,NA,2,4,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,85,55014,3,1
2,5,2,2,NA,1,2,1,NA,NA,NA,NA,NA,1,8,3,2,2,2,2,2,76,32934,7,6
2,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,63,55941,8,6
2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,66,99026,8,5
2,6,2,2,1,NA,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,57,97756,6,7
1,6,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,19,91306,3,2
1,6,2,NA,NA,2,1,1,2,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,28,97470,3,3
2,1,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,49,44236,6,8
2,6,1,2,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,45,54768,5,4
2,5,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,75,93308,2,1
1,2,2,2,2,NA,2,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,60,97138,2,2
2,6,2,NA,1,NA,2,2,NA,NA,NA,NA,NA,2,1,3,1,1,1,2,2,52,21217,5,4
1,1,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,58,27028,3,3
2,1,2,2,2,NA,9,1,1,2,1,2,5,2,2,3,NA,NA,NA,NA,NA,67,63785,3,4
2,5,2,NA,1,NA,1,1,2,1,2,1,5,1,2,3,2,2,2,2,2,80,96080,5,3
2,1,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,73,6516,4,5
2,6,2,1,NA,1,2,1,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,2,19,90404,4,4
1,1,2,NA,NA,2,1,1,2,2,2,1,5,2,2,3,NA,NA,NA,NA,NA,70,32060,3,5
1,6,2,2,1,NA,9,1,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,2,25,29550,5,99
1,1,2,2,NA,2,5,1,NA,NA,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,81,4855,8,9
2,6,2,2,2,NA,2,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,75,98116,8,98
1,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,51,48418,6,7
2,1,2,2,NA,2,3,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,73,98516,6,8
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,40,97223,8,8
1,5,2,NA,1,NA,2,1,NA,NA,NA,NA,NA,8,8,3,2,2,2,2,2,78,96746,8,6
2,1,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,61,15714,3,4
2,1,2,NA,NA,2,3,1,2,2,1,1,8,2,2,3,NA,NA,NA,NA,NA,75,7733,5,98
2,6,1,2,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,37,7083,6,7
2,3,NA,NA,NA,NA,1,1,2,1,1,1,2,1,1,3,NA,NA,NA,NA,NA,56,71457,3,1
1,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,61,25090,5,9
2,5,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,60,42301,3,3
2,1,NA,NA,NA,NA,8,1,2,2,2,2,4,1,1,3,NA,NA,NA,NA,NA,27,49091,1,5
2,1,2,2,NA,1,2,3,NA,NA,NA,NA,NA,2,9,3,1,1,1,1,2,43,16046,8,9
2,1,NA,2,NA,NA,1,1,9,9,9,9,NA,2,2,3,NA,NA,NA,NA,NA,72,38135,3,5
2,9,2,NA,2,NA,2,9,NA,NA,NA,NA,NA,1,8,3,NA,NA,NA,NA,NA,99,63040,99,99
1,1,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,69,55614,6,4
1,1,NA,NA,NA,NA,3,1,2,2,2,9,NA,1,1,3,NA,NA,NA,NA,NA,70,44017,3,5
1,1,2,2,1,NA,2,9,NA,NA,NA,NA,NA,1,8,3,1,1,2,1,2,45,7023,8,9
2,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,1,1,2,NA,NA,NA,NA,NA,73,36587,3,4
2,5,2,NA,NA,2,2,2,2,2,2,2,4,1,2,3,NA,NA,NA,NA,NA,82,17201,4,3
1,1,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,72,49441,4,6
2,5,2,2,NA,1,9,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,66,92672,8,5
2,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,67,43515,5,6
2,1,2,NA,NA,1,2,2,2,2,2,2,NA,1,1,3,2,2,2,2,2,70,60653,8,7
2,1,NA,NA,NA,NA,3,1,1,2,2,2,6,1,2,3,NA,NA,NA,NA,NA,53,55912,3,4
1,3,2,2,2,NA,2,2,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,59,11510,6,8
1,1,NA,NA,NA,NA,1,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,83,28607,3,98
1,1,2,NA,2,NA,1,1,2,2,9,2,NA,9,9,3,NA,NA,NA,NA,NA,75,68057,8,99
2,6,NA,NA,NA,NA,3,1,2,2,1,2,6,2,2,3,NA,NA,NA,NA,NA,56,56087,3,2
1,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,2,3,1,2,1,1,2,56,48809,3,8
2,5,1,NA,2,NA,2,8,NA,NA,NA,NA,NA,9,1,3,NA,NA,NA,NA,NA,99,7111,5,98
2,6,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,19,7458,3,9
2,6,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,61,78730,8,7
2,5,2,NA,NA,2,4,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,87,80222,4,98
1,1,2,NA,2,NA,1,1,2,2,2,2,NA,1,1,3,NA,NA,NA,NA,NA,91,57783,4,3
2,1,2,2,1,NA,1,1,NA,NA,NA,NA,NA,8,1,3,1,2,2,2,2,54,96743,5,9
2,3,2,2,1,NA,2,1,NA,NA,NA,NA,NA,1,2,3,1,2,2,2,2,51,87059,6,6
1,1,2,2,NA,1,3,2,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,58,77407,3,8
2,5,NA,NA,NA,NA,3,1,2,2,2,2,6,1,1,3,NA,NA,NA,NA,NA,88,53403,6,99
1,6,1,2,1,NA,1,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,34,63068,6,4
1,1,1,2,1,NA,2,1,NA,NA,NA,NA,NA,1,1,3,1,2,1,2,2,55,90265,8,8
1,1,2,2,NA,1,2,1,NA,NA,NA,NA,NA,1,2,3,1,2,2,2,2,61,92801,6,8
1,1,2,2,NA,2,1,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,73,99206,8,6
2,3,1,2,NA,1,4,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,51,92688,5,2
1,3,1,2,1,NA,3,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,67,28387,6,1
2,6,NA,NA,NA,NA,1,1,2,2,1,1,1,2,1,3,NA,NA,NA,NA,NA,72,18509,4,4
2,1,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,3,1,2,2,2,2,36,22407,5,7
2,9,NA,NA,NA,NA,2,9,1,2,1,1,1,2,2,3,NA,NA,NA,NA,NA,72,44311,3,99
1,1,NA,NA,NA,NA,3,1,8,2,1,1,5,2,2,3,NA,NA,NA,NA,NA,68,45631,5,5
1,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,1,2,2,77,32828,2,4
2,5,2,2,NA,2,2,1,2,2,2,2,3,2,2,3,NA,NA,NA,NA,NA,82,8080,8,7
2,3,2,NA,2,NA,3,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,73,22408,3,7
1,1,NA,NA,NA,NA,1,1,2,2,1,1,2,2,2,3,NA,NA,NA,NA,NA,60,28659,3,6
2,1,2,NA,2,NA,3,1,2,2,1,1,1,2,2,3,NA,NA,NA,NA,NA,60,4426,5,3
2,5,2,NA,NA,2,1,1,8,2,8,1,NA,2,2,3,NA,NA,NA,NA,NA,80,32955,6,98
2,1,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,63,41653,4,4
1,1,2,2,NA,2,2,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,56,60626,8,9
2,5,NA,NA,NA,NA,1,1,8,2,2,2,NA,1,2,3,NA,NA,NA,NA,NA,83,30809,5,3
1,5,NA,NA,NA,NA,1,1,2,2,1,1,8,2,2,3,NA,NA,NA,NA,NA,73,24153,4,99
2,1,2,2,NA,1,9,9,NA,NA,NA,NA,NA,8,8,3,2,2,2,2,2,44,12065,8,9
1,1,2,2,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,1,2,1,2,2,62,20155,8,9
1,1,2,2,1,NA,1,1,NA,NA,NA,NA,NA,2,1,3,1,1,2,1,2,59,60124,6,9
2,5,2,2,1,NA,4,1,NA,NA,NA,NA,NA,8,8,3,2,2,2,2,2,72,44432,8,99
2,1,2,2,1,NA,3,1,8,2,8,1,2,2,1,3,1,1,2,2,2,46,44039,8,7
2,6,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,80,10573,8,9
2,9,NA,NA,NA,NA,4,1,1,2,2,2,NA,1,2,3,NA,NA,NA,NA,NA,99,48910,4,4
2,2,NA,NA,NA,NA,3,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,85,44312,3,99
2,5,NA,NA,NA,NA,8,1,2,2,2,2,6,1,1,3,NA,NA,NA,NA,NA,72,44820,3,2
1,6,2,2,NA,1,3,1,8,2,2,2,3,1,2,3,2,2,2,2,2,18,16668,3,98
1,6,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,33,40701,8,6
2,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,65,6611,8,9
1,1,NA,NA,NA,NA,3,1,1,2,1,1,6,2,2,3,NA,NA,NA,NA,NA,66,72802,3,98
2,3,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,56,75654,3,1
1,1,NA,NA,NA,NA,3,1,1,2,1,1,2,2,2,3,NA,NA,NA,NA,NA,70,45140,6,4
1,6,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,74,57106,6,4
2,5,2,NA,NA,2,2,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,83,79903,3,1
2,3,NA,NA,NA,NA,5,1,2,2,2,1,NA,2,2,3,NA,NA,NA,NA,NA,88,29605,4,98
2,1,2,NA,1,NA,1,1,2,2,1,2,NA,2,2,3,2,2,2,2,2,75,75704,3,99
1,1,NA,NA,NA,NA,3,1,1,2,1,1,4,1,1,3,NA,NA,NA,NA,NA,60,44672,3,3
2,1,2,2,2,NA,1,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,51,64402,5,4
2,1,2,NA,NA,2,2,1,8,2,9,8,6,1,1,3,NA,NA,NA,NA,NA,85,17602,6,99
1,1,2,2,NA,1,2,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,72,85254,4,98
1,1,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,81,17552,3,3
2,6,2,2,NA,2,2,2,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,22,10456,5,2
1,5,NA,NA,NA,NA,1,1,2,2,2,2,NA,8,2,3,NA,NA,NA,NA,NA,86,83501,3,8
1,1,2,2,NA,1,2,2,NA,NA,NA,NA,NA,1,2,3,2,2,1,2,2,53,36104,8,9
2,6,2,2,NA,1,2,1,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,18,47620,3,8
1,6,2,2,1,NA,3,4,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,25,90002,4,98
1,5,2,2,1,NA,1,9,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,79,98362,4,3
2,6,NA,NA,NA,NA,2,2,2,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,66,94521,7,1
2,1,2,2,1,NA,9,1,NA,NA,NA,NA,NA,9,9,3,2,2,2,2,2,57,98362,8,99
2,5,NA,NA,NA,NA,2,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,74,32216,4,98
2,3,2,NA,NA,1,2,2,8,8,1,1,1,1,1,3,2,2,2,2,2,80,10463,5,2
2,3,2,2,NA,2,3,1,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,61,2138,8,6
2,2,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,71,33770,4,5
1,1,2,2,NA,2,3,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,64,3896,4,7
2,1,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,80,19310,3,98
1,3,1,NA,NA,1,3,1,2,2,1,1,2,1,2,3,2,2,2,2,2,57,49201,5,3
2,1,2,NA,NA,1,2,2,1,2,1,1,1,2,2,3,1,2,2,2,2,65,44112,2,3
2,6,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,44,15921,6,5
2,2,2,2,NA,1,9,1,2,1,2,2,5,2,2,3,2,2,2,2,2,44,47834,3,6
1,1,NA,NA,NA,NA,2,1,2,2,1,1,6,2,2,3,NA,NA,NA,NA,NA,79,10709,3,99
1,6,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,66,32207,6,4
2,6,2,2,NA,1,1,1,2,2,2,2,NA,1,1,3,1,2,2,2,2,64,14226,4,2
1,5,2,2,NA,1,1,2,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,74,33056,5,5
2,1,1,2,NA,1,3,1,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,60,37849,7,99
2,6,2,NA,1,NA,1,2,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,32,44203,4,98
1,1,2,NA,2,NA,8,1,8,2,1,1,1,2,2,3,NA,NA,NA,NA,NA,86,68104,4,2
1,1,2,NA,2,NA,2,1,2,2,2,2,NA,1,8,3,NA,NA,NA,NA,NA,77,17225,3,4
2,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,35,22079,6,8
2,3,2,NA,2,NA,1,1,2,2,1,2,1,1,2,3,NA,NA,NA,NA,NA,72,29464,8,5
1,1,2,NA,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,60,14009,8,4
2,1,2,2,NA,1,2,2,NA,NA,NA,NA,NA,2,2,3,1,2,1,2,2,49,30327,8,9
1,1,2,2,2,NA,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,52,37918,8,5
1,3,1,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,59,47042,5,6
2,1,2,2,NA,2,3,9,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,66,37912,6,8
2,3,2,NA,NA,2,4,6,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,49,7960,1,1
2,6,2,2,1,NA,2,1,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,21,10027,3,3
2,1,2,2,NA,1,4,1,NA,NA,NA,NA,NA,8,1,3,2,2,2,2,2,60,34655,6,99
2,6,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,21,7876,4,7
2,1,2,NA,2,NA,1,1,1,2,1,2,NA,2,2,3,NA,NA,NA,NA,NA,77,37604,4,5
2,5,NA,NA,NA,NA,9,2,8,8,2,2,6,1,1,3,NA,NA,NA,NA,NA,72,48228,3,4
2,1,NA,NA,NA,NA,1,1,1,2,1,2,6,8,8,3,NA,NA,NA,NA,NA,79,79064,3,3
2,1,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,69,59061,8,7
2,1,2,NA,NA,2,1,1,2,1,1,2,4,2,2,3,NA,NA,NA,NA,NA,53,58072,6,6
1,1,2,2,1,NA,2,1,NA,NA,NA,NA,NA,1,1,3,2,1,1,1,2,68,33436,8,6
2,5,NA,NA,NA,NA,4,1,2,2,2,2,NA,1,2,3,NA,NA,NA,NA,NA,87,11571,3,1
1,1,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,8,1,3,NA,NA,NA,NA,NA,71,49053,6,98
2,5,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,76,27265,4,98
1,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,9,2,3,NA,NA,NA,NA,NA,71,35077,3,98
2,1,2,2,NA,1,3,1,NA,NA,NA,NA,NA,8,8,3,2,2,2,2,2,75,60614,8,9
1,1,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,8,8,3,NA,NA,NA,NA,NA,73,56431,5,99
1,1,2,NA,NA,2,2,9,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,85,87121,6,8
2,5,2,NA,2,NA,1,1,1,1,2,2,NA,2,1,3,NA,NA,NA,NA,NA,85,94526,6,5
2,9,2,NA,NA,1,9,9,9,9,9,9,NA,1,1,3,2,2,1,2,2,99,93908,99,99
2,2,2,2,NA,8,2,1,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,50,95826,4,6
2,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,1,2,2,49,98229,8,9
1,2,2,2,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,39,27983,4,5
1,9,NA,NA,NA,NA,1,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,85,33410,3,99
1,1,2,2,NA,1,2,1,NA,NA,NA,NA,NA,2,1,3,1,1,1,2,2,45,11598,8,99
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,1,3,2,2,2,2,2,59,33905,7,99
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,99,11731,8,98
1,1,2,2,1,NA,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,72,38469,3,99
2,6,2,2,1,NA,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,66,52761,8,8
1,1,2,NA,NA,2,3,2,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,71,30121,5,3
2,6,1,1,1,NA,4,1,1,1,1,2,1,1,1,3,2,2,2,2,2,45,61356,5,2
1,1,NA,NA,NA,NA,1,1,2,2,1,1,2,1,1,3,NA,NA,NA,NA,NA,80,38655,3,6
1,1,2,2,1,NA,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,67,19425,8,99
2,1,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,1,3,1,1,1,1,2,40,64055,8,7
1,5,NA,NA,NA,NA,2,1,2,2,2,1,NA,1,1,3,NA,NA,NA,NA,NA,78,85051,3,99
2,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,1,2,3,NA,NA,NA,NA,NA,80,57025,3,5
1,1,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,57,8087,4,7
2,1,2,2,1,NA,2,1,NA,NA,NA,NA,NA,1,1,3,1,2,2,2,2,62,27516,6,8
2,1,NA,NA,NA,NA,3,1,2,2,8,9,NA,2,1,3,NA,NA,NA,NA,NA,83,51001,6,99
1,1,NA,NA,NA,NA,2,1,2,2,1,2,NA,1,1,3,NA,NA,NA,NA,NA,77,85033,3,5
2,3,2,2,1,NA,3,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,59,77708,6,6
1,2,2,2,NA,2,3,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,52,27549,5,98
2,5,NA,NA,NA,NA,2,4,2,2,2,2,NA,1,1,3,NA,NA,NA,NA,NA,63,75460,3,4
2,1,2,NA,2,NA,3,2,1,9,1,2,NA,2,2,3,NA,NA,NA,NA,NA,99,66043,5,6
2,1,1,2,NA,1,2,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,39,92679,4,98
1,1,2,2,NA,2,3,1,1,1,2,2,NA,2,2,3,NA,NA,NA,NA,NA,75,94590,3,5
2,1,2,2,NA,2,2,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,59,46033,3,7
2,1,NA,NA,NA,NA,1,1,2,2,1,2,6,1,1,3,NA,NA,NA,NA,NA,80,90275,6,98
1,1,2,NA,1,NA,2,1,NA,NA,NA,NA,NA,8,2,3,2,2,2,2,2,80,98512,8,8
2,6,2,2,2,NA,1,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,57,93308,2,1
1,9,2,2,NA,2,3,1,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,54,55122,4,6
2,3,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,82,98248,8,2
2,1,2,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,69,97041,6,8
1,5,NA,NA,NA,NA,2,1,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,90,93001,6,9
2,6,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,57,7840,3,5
1,1,2,2,1,NA,1,4,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,72,89448,5,8
1,1,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,63,97741,6,6
2,1,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,73,48067,8,6
1,3,2,2,NA,1,2,2,2,2,1,1,5,2,2,3,2,2,2,2,2,57,29916,5,5
2,6,NA,NA,NA,NA,1,1,2,2,1,1,4,2,2,3,NA,NA,NA,NA,NA,61,7656,6,3
1,4,2,2,NA,2,2,2,2,2,1,1,8,1,1,3,NA,NA,NA,NA,NA,29,90011,3,98
2,1,2,NA,NA,2,4,6,2,2,2,2,NA,2,2,3,NA,NA,NA,NA,NA,32,85009,2,1
1,1,NA,NA,NA,NA,2,2,2,2,2,2,NA,1,1,3,NA,NA,NA,NA,NA,79,27909,3,3
1,1,2,2,NA,1,3,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,81,33308,6,8
1,1,2,2,NA,1,9,1,NA,NA,NA,NA,NA,8,8,3,1,2,2,2,2,75,19720,5,99
1,1,2,2,NA,2,1,9,2,2,1,2,5,2,2,3,NA,NA,NA,NA,NA,62,2370,6,8
2,6,2,2,1,NA,3,1,NA,NA,NA,NA,NA,1,1,3,2,2,1,2,2,69,21044,8,6
2,5,2,2,1,NA,2,1,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,65,40312,3,2
1,1,NA,NA,NA,NA,1,1,2,2,1,1,1,2,2,3,NA,NA,NA,NA,NA,73,21078,3,3
2,1,2,2,1,NA,1,1,NA,NA,NA,NA,NA,1,1,3,2,2,1,2,2,99,54482,6,9
1,6,2,2,1,NA,2,1,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,18,55350,3,6
1,9,2,NA,1,NA,9,1,NA,NA,NA,NA,NA,8,8,3,2,2,2,2,2,99,38671,99,99
2,1,2,NA,NA,1,2,6,NA,NA,NA,NA,NA,1,1,3,2,2,2,2,2,74,93001,3,6
